data/year,data/month,data/dayOfMonth,data/hourOfDay,data/minute,data/second,textoIdentificador,valor,descricao,numeroDOC,classificada,tipos/0,tipos/1
2019,4,8,8,15,22,CRÉD.LIQ.COBRANÇA,517.54,,0000079134,false,OUTRAS_RECEITAS,
2019,4,9,8,15,22,DÉB.TIT.COMPE.EFETI,-196.04,Compra de fio de nylon,1332694,false,DESPESAS_ADMINISTRATIVAS,COMPRA
2019,4,9,8,15,22,DÉB. TIT. COBRANÇA,-346.98,Compra de mat. de pintura,1332695,false,DESPESAS_ADMINISTRATIVAS,COMPRA
2019,4,9,8,15,22,CHQ CMP INTEGRADA,-162,,003.558,false,OUTROS,
2019,4,9,8,15,22,TARIFA COBRANÇA,-6,,0000065801,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,10,8,15,22,DEB.TR.CT.DIF.TIT.,-1636.25,FAV.: ELETROPOLO ELETRICIDADE LTDA - Eletropolo NF 21921,1333506,false,OUTROS,
2019,4,10,8,15,22,DÉB.TIT.COMPE.EFETI,-238.46,Energisa 05 2019,1335448,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,4,10,8,15,22,DÉB.TIT.COMPE.EFETI,-164.4,Energisa 05 2019,1335449,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,4,10,8,15,22,DÉB.TIT.COMPE.EFETI,-307.37,Energisa 05 2019,1335450,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,4,10,8,15,22,DÉB.TIT.COMPE.EFETI,-472.26,Energisa 05 2019,1335451,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,4,10,8,15,22,DÉB.TIT.COMPE.EFETI,-79.32,Energisa 05 2019,1335452,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,4,10,8,15,22,DÉB.TIT.COMPE.EFETI,-798.4,Energisa 05 2019,1335453,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,4,10,8,15,22,DÉB.TIT.COMPE.EFETI,-1646.53,Energisa 05 2019,1335454,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,4,10,8,15,22,DÉB.TIT.COMPE.EFETI,-476.69,Energisa 05 2019,1335455,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,4,10,8,15,22,DÉB.TIT.COMPE.EFETI,-1108.35,Energisa 05 2019,1335456,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,4,10,8,15,22,DÉB.TIT.COMPE.EFETI,-758.66,Energisa 05 2019,1335457,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,4,10,8,15,22,DÉB. TIT. COBRANÇA,-95,Mensalidade SPC SERASA,1335458,false,OUTROS,
2019,4,10,8,15,22,DÉB. TIT. COBRANÇA,-300,Mat. para jardinagem,1335459,false,OUTROS,
2019,4,10,8,15,22,DÉB.TIT.COMPE.EFETI,-47,Compra de cabo e enxada,1335460,false,DESPESAS_ADMINISTRATIVAS,COMPRA
2019,4,10,8,15,22,DEB.TR.CT.DIF.TIT.,-791.94,FAV.: E & S COMERCIO DE COMBUSTIVEIS E L - Abastecimento de máquinas e veiculos,1335461,true,DESPESAS_ADMINISTRATIVAS,ABASTECIMENTO
2019,4,10,8,15,22,DEB.EMI.TED DIF.TIT,-180,Espaco A Com de Móveis Eireli - Pes das mesas salao de festas,1335477,false,OUTROS,
2019,4,10,8,15,22,CHQ CMP INTEGRADA,-1000,,003.559,false,OUTROS,
2019,4,10,8,15,22,CHQ CMP INTEGRADA,-1607.24,,003.560,false,OUTROS,
2019,4,10,8,15,22,CRÉD.LIQ.COBRANÇA,1195.44,,0000065801,false,OUTRAS_RECEITAS,
2019,4,13,8,15,22,TARIFA COBRANÇA,-6,,0000074640,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,14,8,15,22,DÉB.CONV.TELECOMUN.,-111.77,Oi Movel,1340913,false,OUTROS,
2019,4,14,8,15,22,DÉB.TIT.COMPE.EFETI,-328.25,Material de limpeza,1342447,false,OUTROS,
2019,4,14,8,15,22,TARIFA COBRANÇA,-3,,0000079442,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,15,8,15,22,DÉB CONV. FGTS,-1530.46,,1343101,false,OUTROS,
2019,4,15,8,15,22,DÉB.TIT.COMPE.EFETI,-240,Beneficio social dos fun,1343102,false,OUTROS,
2019,4,15,8,15,22,DÉB. TIT. COBRANÇA,-511,Troca de pecas do portao,1343103,false,OUTROS,
2019,4,15,8,15,22,DÉB.TIT.COMPE.EFETI,-255,Plano odontologico func,1343104,false,OUTROS,
2019,4,15,8,15,22,DEB.TR.CT.DIF.TIT.,-300,FAV.: ALDECIR MEDEIROS QUINTINO - Adiantamento salarial 05 2019,1345416,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,4,15,8,15,22,DÉB.TRANSF.POU.INTE,-300,,4073102,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,4,15,8,15,22,DEB.TR.CT.DIF.TIT.,-300,FAV.: FABIANO RODRIGUES - Adiantamento salarial 05 2019,1345418,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,4,15,8,15,22,DEB.TR.CT.DIF.TIT.,-300,FAV.: FRANCISCO DE ASSIS MARQUES - Adiantamento salarial 05 2019,1345419,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,4,15,8,15,22,DEB.TR.CT.DIF.TIT.,-300,FAV.: GEISON DANIEL DA SILVA - Adiantamento salarial 05 2019,1345420,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,4,15,8,15,22,DEB.TR.CT.DIF.TIT.,-300,FAV.: GILMAR COSTA DOS SANTOS - Adiantamento salarial 05 2019,1345421,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,4,15,8,15,22,DEB.TR.CT.DIF.TIT.,-800,FAV.: JOÃO BELARMINO DOS SANTOS - Adiantamento salarial 05 2019,1345422,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,4,15,8,15,22,DÉB.TRANSF.POU.INTE,-300,,4073103,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,4,15,8,15,22,DEB.TR.CT.DIF.TIT.,-300,FAV.: MARIA ZELIA RODRIGUES - Adiantamento salarial 05 2019,1345424,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,4,15,8,15,22,DEB.TR.CT.DIF.TIT.,-300,FAV.: MERCIA RODRIGUES ALVES - Adiantamento salarial 05 2019,1345425,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,4,15,8,15,22,DEB.TR.CT.DIF.TIT.,-300,FAV.: VAMBERTO ALVES GONCALVES - Adiantamento salarial 05 2019,1345426,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,4,15,8,15,22,DÉB.TIT.COMPE.EFETI,-346,Mat de jardinagem,1345427,false,OUTROS,
2019,4,15,8,15,22,CRÉD.LIQ.COBRANÇA,7533.8,,0000079442,false,OUTRAS_RECEITAS,
2019,4,15,8,15,22,TARIFA COBRANÇA,-24,,0000074672,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,16,8,15,22,CRÉD.LIQ.COBRANÇA,4412.71,,0000079016,false,OUTRAS_RECEITAS,
2019,4,16,8,15,22,TARIFA COBRANÇA,-21,,0000079499,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,17,8,15,22,DÉB.TIT.COMPE.EFETI,-1000,Mensalidade ATM 04 2019,1348153,false,DESPESAS_ADMINISTRATIVAS,SERVICOS_TERCEIROS
2019,4,17,8,15,22,CRÉD.LIQ.COBRANÇA,11082.69,,0000079499,false,OUTRAS_RECEITAS,
2019,4,17,8,15,22,TARIFA COBRANÇA,-15,,0000078426,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,20,8,15,22,DB.CONV.TR FD-RFB,-177.05,,1325215,true,DESPESAS_PESSOAL,IRPF
2019,4,20,8,15,22,DEB.PGTO AG.GPS,-5969.72,,1343105,true,DESPESAS_PESSOAL,INSS
2019,4,20,8,15,22,DB.CONV.TR FD-RFB,-181.33,,1343106,true,DESPESAS_PESSOAL,IRPF
2019,4,20,8,15,22,DB.CONV.TR FD-RFB,-47.79,,1343107,true,DESPESAS_PESSOAL,IRPF
2019,4,20,8,15,22,DEB.PGTO AG.GPS,-3305.95,,1352791,true,DESPESAS_PESSOAL,INSS
2019,4,20,8,15,22,CRÉD.LIQ.COBRANÇA,3808.92,,0000078426,false,OUTRAS_RECEITAS,
2019,4,20,8,15,22,TARIFA COBRANÇA,-360,,0000060382,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,21,8,15,22,CRÉD.LIQ.COBRANÇA,57816.22,,0000077660,false,OUTRAS_RECEITAS,
2019,4,21,8,15,22,TARIFA COBRANÇA,-18,,0000080327,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,22,8,15,22,CRÉD.LIQ.COBRANÇA,3584.04,,0000080327,false,OUTRAS_RECEITAS,
2019,4,22,8,15,22,TARIFA COBRANÇA,-159,,0000080610,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,23,8,15,22,CHQ CMP INTEGRADA,-10.75,,003.556,false,OUTROS,
2019,4,23,8,15,22,CHQ CMP INTEGRADA,-26.4,,003.562,false,OUTROS,
2019,4,23,8,15,22,CRÉD.LIQ.COBRANÇA,36836.77,,0000080610,false,OUTRAS_RECEITAS,
2019,4,23,8,15,22,TARIFA COBRANÇA,-21,,0000074776,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,24,8,15,22,CRÉD.LIQ.COBRANÇA,2434.36,,0000078480,false,OUTRAS_RECEITAS,
2019,4,24,8,15,22,TARIFA COBRANÇA,-6,,0000083290,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,27,8,15,22,DÉB.TIT.COMPE.EFETI,-1000,Mensalidade ATM,1343108,false,DESPESAS_ADMINISTRATIVAS,SERVICOS_TERCEIROS
2019,4,27,8,15,22,CRÉD.LIQ.COBRANÇA,3374.7,,0000083290,false,OUTRAS_RECEITAS,
2019,4,27,8,15,22,TARIFA COBRANÇA,-9,,0000048443,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,28,8,15,22,CRÉD.LIQ.COBRANÇA,1028.02,,0000080753,false,OUTRAS_RECEITAS,
2019,4,28,8,15,22,TARIFA COBRANÇA,-3,,0000074823,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,29,8,15,22,DÉB.TIT.COMPE.EFETI,-237.98,Manus de maquinas 02/04,1352792,false,OUTROS,
2019,4,29,8,15,22,DÉB.TIT.COMPE.EFETI,-601.45,Manut parte eletrica 2/2,1352793,false,DESPESAS_ADMINISTRATIVAS,MANUTENCAO
2019,4,29,8,15,22,DÉB.TIT.COMPE.EFETI,-490,Material eletrico,1352794,false,OUTROS,
2019,4,29,8,15,22,DÉB.TIT.COMPE.EFETI,-316.97,Eletrofarias Mat Eletrico,1369767,false,OUTROS,
2019,4,29,8,15,22,DÉB.CONV.SANEAMENTO,-2235.79,Cagepa Maio 2019,1369768,false,OUTROS,
2019,4,29,8,15,22,DEB.TR.CT.DIF.TIT.,-874.5,"FAV.: ELETROPOLO ELETRICIDADE LTDA - Eletropolo NF 1992, 2075 e 2077",1369769,false,OUTROS,
2019,4,29,8,15,22,DEB.TR.CT.DIF.TIT.,-63,FAV.: ELETROPOLO ELETRICIDADE LTDA - Eletropolo NF 1719,1369770,false,OUTROS,
2019,4,29,8,15,22,DEB.TR.CT.DIF.TIT.,-1867.6,FAV.: ELETROPOLO ELETRICIDADE LTDA - Eletropolo NF 1711,1369771,false,OUTROS,
2019,4,29,8,15,22,DEB.TR.CT.DIF.TIT.,-36.6,FAV.: ELETROPOLO ELETRICIDADE LTDA - Eletropolo NF 1530,1369772,false,OUTROS,
2019,4,29,8,15,22,TARIFA COBRANÇA,-9,,0000081232,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,4,30,8,15,22,DÉB.TIT.COMPE.EFETI,-265,Lampadas p/ salao de fest,1352795,false,OUTROS,
2019,4,30,8,15,22,DÉB.TIT.COMPE.EFETI,-166.3,Mat de jardinagem,1352796,false,OUTROS,
2019,4,30,8,15,22,DÉB.TIT.COMPE.EFETI,-32.4,Material eletrico,1352797,false,OUTROS,
2019,4,30,8,15,22,CHQ CMP INTEGRADA,-500,,003.563,false,OUTROS,
2019,4,30,8,15,22,CRÉD.LIQ.COBRANÇA,938.28,,0000081232,false,OUTRAS_RECEITAS,
2019,4,31,8,15,22,DEB.TR.CT.DIF.TIT.,-1419.61,FAV.: GEISON DANIEL DA SILVA - Ferias,1369773,true,DESPESAS_PESSOAL,FERIAS
2019,4,31,8,15,22,TARIFA COBRANÇA,-12,,0000079062,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,1,0,0,0,Saldo Corrente,134249.14,Saldo inicial do mes,00000000,true,OUTRAS_RECEITAS,SALDO_CORRENTE
2019,5,1,0,0,0,RDC - Longo CDI,75678.06,Valor aplicacao no mes,11111111,true,OUTRAS_RECEITAS,VALOR_APLICACAO
2019,5,3,8,15,22,DEB.TR.CT.DIF.TIT.,-17138,FAV.: H F M BARROS - ME - Terceirizacao de funcionarios 05 2019,1378454,true,DESPESAS_PESSOAL,TERCEIRIZACAO_FUNCIONARIOS
2019,5,3,8,15,22,DEB.PARC.SUBS/INTEG,-50,,4990,false,OUTROS,
2019,5,3,8,15,22,CRÉD.LIQ.COBRANÇA,2864.29,,0000079062,false,OUTRAS_RECEITAS,
2019,5,3,8,15,22,TARIFA COBRANÇA,-15,,0000074862,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,3,8,15,22,DEB PACOTE TARIFAS,-59,,129,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,4,8,15,22,DEB.TR.CT.DIF.TIT.,-1636.25,"FAV.: ELETROPOLO ELETRICIDADE LTDA - Eletropolo NFs 21921, 22146, 22288, 2255",1380817,false,OUTROS,
2019,5,4,8,15,22,DÉB. TIT. COBRANÇA,-269.2,Material de jardinagem,1380909,false,OUTROS,
2019,5,4,8,15,22,CRÉD.LIQ.COBRANÇA,2980.1,,0000082090,false,OUTRAS_RECEITAS,
2019,5,4,8,15,22,TARIFA COBRANÇA,-6,,0000082280,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,5,8,15,22,CRÉD.LIQ.COBRANÇA,1387.22,,0000082280,false,OUTRAS_RECEITAS,
2019,5,6,8,15,22,DEB.TR.CT.DIF.TIT.,-27232.08,FAV.: OPTIMUS SEGURANCA PRIVADA LTDA - M - Optimus Seg Privada 05 2019,1385385,true,DESPESAS_PESSOAL,VIGILANCIA
2019,5,6,8,15,22,DEB.TR.CT.DIF.TIT.,-2403,FAV.: H F M BARROS - ME - Administracao do Condominio 05 2019,1386016,true,DESPESAS_ADMINISTRATIVAS,ADMINISTRACAO_CONDOMINIO
2019,5,6,8,15,23,TARIFA COBRANÇA,-12,,0000082718,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,7,8,15,23,CHEQUE PAGO CAIXA,-165,,003.566,false,OUTROS,
2019,5,7,8,15,23,DEB.TR.CT.DIF.TIT.,-905.2,FAV.: ALDECIR MEDEIROS QUINTINO - Salario 05 2019,1387596,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,7,8,15,23,DÉB.TRANSF.POU.INTE,-1438.56,,4252937,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,7,8,15,23,DEB.TR.CT.DIF.TIT.,-982.54,FAV.: FABIANO RODRIGUES - Salario 05 2019,1387599,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,7,8,15,23,DEB.TR.CT.DIF.TIT.,-1225.23,FAV.: FRANCISCO DE ASSIS MARQUES - Salario 05 2019,1387600,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,7,8,15,23,DEB.TR.CT.DIF.TIT.,-1107.2,FAV.: GEISON DANIEL DA SILVA - Salario 05 2019,1387601,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,7,8,15,23,DEB.TR.CT.DIF.TIT.,-1041.6,FAV.: GILMAR COSTA DOS SANTOS - Salario 05 2019,1387602,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,7,8,15,23,DEB.TR.CT.DIF.TIT.,-79.21,FAV.: ISAAC GOMES DO NASCIMENTO - Salario 05 2019,1387603,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,7,8,15,23,DEB.TR.CT.DIF.TIT.,-1854.97,FAV.: JOÃO BELARMINO DOS SANTOS - Salario 05 2019,1387604,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,7,8,15,23,DÉB.TRANSF.POU.INTE,-993.77,,4252939,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,7,8,15,23,DEB.TR.CT.DIF.TIT.,-937.5,FAV.: MARIA ZELIA RODRIGUES - Salario 05 2019,1387606,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,7,8,15,23,DEB.TR.CT.DIF.TIT.,-981.05,FAV.: MERCIA RODRIGUES ALVES - Salario 05 2019,1387607,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,7,8,15,23,DEB.TR.CT.DIF.TIT.,-981.05,FAV.: VAMBERTO ALVES GONCALVES - Salario 05 2019,1387608,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,7,8,15,23,DEB.TR.CT.DIF.TIT.,-911.83,"FAV.: E & S COMERCIO DE COMBUSTIVEIS E L - Abastecimento de veiculo, motos e maquin",1387652,true,DESPESAS_ADMINISTRATIVAS,ABASTECIMENTO
2019,5,7,8,15,23,DÉB CONV. FGTS,-1510.92,,1387653,false,OUTROS,
2019,5,7,8,15,23,CRÉD.LIQ.COBRANÇA,2004.06,,0000082718,false,OUTRAS_RECEITAS,
2019,5,7,8,15,23,TARIFA COBRANÇA,-3,,0000080699,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,10,8,15,23,DÉB.TIT.COMPE.EFETI,-240,Beneficio Social,1387654,true,DESPESAS_PESSOAL,BENEFICIO_SOCIAL
2019,5,10,8,15,23,CHEQUE PAGO CAIXA,-170,,003.565,false,OUTROS,
2019,5,10,8,15,23,DÉB.TIT.COMPE.EFETI,-202.44,Material hidraulico,1393496,false,OUTROS,
2019,5,10,8,15,23,DÉB. TIT. COBRANÇA,-106.3,Argamassa e mat. de pint,1393497,false,OUTROS,
2019,5,10,8,15,23,DÉB. TIT. COBRANÇA,-95,Mensalidade SPC,1393498,false,OUTROS,
2019,5,10,8,15,23,DEB.TR.CT.DIF.TIT.,-300,FAV.: MARIA ZELIA RODRIGUES - Limpeza do salao de festas,1393499,false,OUTROS,
2019,5,10,8,15,23,DEB.TR.CT.DIF.TIT.,-500,FAV.: ISAAC GOMES DO NASCIMENTO - Caixa do Condominio,1393500,false,OUTROS,
2019,5,10,8,15,23,DÉB.TIT.COMPE.EFETI,-465.43,Energisa 06 2019,1393526,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,5,10,8,15,23,DÉB.TIT.COMPE.EFETI,-1044.36,Energisa 06 2019,1393527,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,5,10,8,15,23,DÉB.TIT.COMPE.EFETI,-502.93,Energisa 06 2019,1393528,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,5,10,8,15,23,DÉB.TIT.COMPE.EFETI,-232.62,Energisa 06 2019,1393529,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,5,10,8,15,23,DÉB.TIT.COMPE.EFETI,-853.89,Energisa 06 2019,1393530,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,5,10,8,15,23,DÉB.TIT.COMPE.EFETI,-78.22,Energisa 06 2019,1393531,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,5,10,8,15,23,DÉB.TIT.COMPE.EFETI,-809.64,Energisa 06 2019,1393532,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,5,10,8,15,23,DÉB.TIT.COMPE.EFETI,-1488.33,Energisa 06 2019,1393533,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,5,10,8,15,23,DÉB.TIT.COMPE.EFETI,-181.83,Energisa 06 2019,1393534,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,5,10,8,15,23,DÉB.TIT.COMPE.EFETI,-302.7,Energisa 06 2019,1393535,true,DESPESAS_ADMINISTRATIVAS,ENERGISA
2019,5,10,8,15,23,CRÉD.LIQ.COBRANÇA,632.66,,0000080699,false,OUTRAS_RECEITAS,
2019,5,10,8,15,23,TARIFA COBRANÇA,-3,,0000083480,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,11,8,15,23,DEP.DINHEIRO,0.3,,22,false,OUTRAS_RECEITAS,
2019,5,11,8,15,23,CRÉD.LIQ.COBRANÇA,878.01,,0000083480,false,OUTRAS_RECEITAS,
2019,5,11,8,15,23,TARIFA COBRANÇA,-15,,0000082890,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,12,8,15,23,CRÉD.LIQ.COBRANÇA,3851.89,,0000082890,false,OUTRAS_RECEITAS,
2019,5,12,8,15,23,TARIFA COBRANÇA,-3,,0000082338,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,13,8,15,23,CRÉD.LIQ.COBRANÇA,884.27,,0000082338,false,OUTRAS_RECEITAS,
2019,5,13,8,15,23,TARIFA COBRANÇA,-3,,0000080438,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,14,8,15,23,DÉB.TIT.COMPE.EFETI,-255,Plano Odontologico,1387655,false,OUTROS,
2019,5,14,8,15,23,DÉB.TIT.COMPE.EFETI,-120,Mat de jardinagem,1401510,false,OUTROS,
2019,5,14,8,15,23,DEB.TR.CT.DIF.TIT.,-300,FAV.: ALDECIR MEDEIROS QUINTINO - Adiantamento salarial 06 2019,1401511,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,5,14,8,15,23,DÉB.TRANSF.POU.INTE,-300,,4309159,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,14,8,15,23,DEB.TR.CT.DIF.TIT.,-300,FAV.: FABIANO RODRIGUES - Adiantamento salarial 06 2019,1401513,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,5,14,8,15,23,DEB.TR.CT.DIF.TIT.,-300,FAV.: FRANCISCO DE ASSIS MARQUES - Adiantamento salarial 06 2019,1401514,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,5,14,8,15,23,DEB.TR.CT.DIF.TIT.,-300,FAV.: GILMAR COSTA DOS SANTOS - Adiantamento salarial 06 2019,1401515,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,5,14,8,15,23,DEB.TR.CT.DIF.TIT.,-1312.51,FAV.: ISAAC GOMES DO NASCIMENTO - Adiantamento salarial 06 2019,1401516,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,5,14,8,15,23,DEB.TR.CT.DIF.TIT.,-800,FAV.: JOÃO BELARMINO DOS SANTOS - Adiantamento salarial 06 2019,1401517,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,5,14,8,15,23,DÉB.TRANSF.POU.INTE,-300,,4309161,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,14,8,15,23,DEB.TR.CT.DIF.TIT.,-300,FAV.: MARIA ZELIA RODRIGUES - Adiantamento salarial 06 2019,1401519,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,5,14,8,15,23,DEB.TR.CT.DIF.TIT.,-300,FAV.: MERCIA RODRIGUES ALVES - Adiantamento salarial 06 2019,1401520,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,5,14,8,15,23,DEB.TR.CT.DIF.TIT.,-300,FAV.: VAMBERTO ALVES GONCALVES - Adiantamento salarial 06 2019,1401521,true,DESPESAS_PESSOAL,ADIANTAMENTO_SALARIAL_FUNCIONARIOS_ORGANICOS
2019,5,14,8,15,23,CRÉD.LIQ.COBRANÇA,518.76,,0000080438,false,OUTRAS_RECEITAS,
2019,5,14,8,15,23,TARIFA COBRANÇA,-6,,0000084750,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,17,8,15,23,DÉB.TIT.COMPE.EFETI,-623.13,Compra de rocadeira 01-06,1404829,false,DESPESAS_ADMINISTRATIVAS,COMPRA
2019,5,17,8,15,23,CHQ CMP INTEGRADA,-1000,,003.567,false,OUTROS,
2019,5,17,8,15,23,CRÉD.LIQ.COBRANÇA,1135.55,,0000084750,false,OUTRAS_RECEITAS,
2019,5,17,8,15,23,TARIFA COBRANÇA,-15,,0000082076,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,18,8,15,23,DÉB.TRANSF.POU.INTE,-1620,,4337671,true,DESPESAS_PESSOAL,SALARIO_FUNCIONARIOS_ORGANICOS
2019,5,18,8,15,23,DEB.TR.CT.DIF.TIT.,-355,FAV.: MATHEUS MENDES ARRUDA - Manutencao moto do condominio,1408719,false,DESPESAS_ADMINISTRATIVAS,MANUTENCAO
2019,5,18,8,15,23,CRÉD.LIQ.COBRANÇA,3176.23,,0000082076,false,OUTRAS_RECEITAS,
2019,5,18,8,15,23,TARIFA COBRANÇA,-27,,0000082037,true,DESPESAS_ADMINISTRATIVAS,TARIFAS_BANCARIAS
2019,5,19,8,15,23,DB.CONV.TR FD-RFB,-188.87,,1387656,true,DESPESAS_PESSOAL,IRPF
2019,5,19,8,15,23,DEB.PGTO AG.GPS,-6259.05,,1387657,true,DESPESAS_PESSOAL,INSS
2019,5,19,8,15,23,DÉB.TIT.COMPE.EFETI,-140,Material eletrico,1401523,false,OUTROS,
2019,5,19,8,15,23,DÉB.TIT.COMPE.EFETI,-144,Materiais de manutencao,1404830,false,OUTROS,
2019,5,19,8,15,23,DÉB.TIT.COMPE.EFETI,-150,Produtos p/ dedetizacao,1404831,false,OUTROS,
2019,5,19,8,15,23,DEB.PGTO AG.GPS,-3305.45,,1404832,true,DESPESAS_PESSOAL,INSS
